simulator,experiment_folder,model,workload,wall_clock_seconds,exp_id,hardware,dp,cpu_offload,gpu_mem_util,precision,tp,max_num_batched_tokens
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,3.290219666901976,2,H100,,True,0.9,FP16,2,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,0.2653324161656201,2,H100,,True,0.9,FP16,2,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,5.395578583003953,2,H100,,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/2-codellama-34b-tp2-codegen,codellama/CodeLlama-34b-Instruct-hf,codegen,2.765509166987613,2,H100,,True,0.9,FP16,2,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,4.804619250120595,3,H100,,True,0.9,FP16,2,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,0.08226145803928375,3,H100,,True,0.9,FP16,2,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,3.4099489168729633,3,H100,,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/3-codellama-34b-tp2-roleplay,codellama/CodeLlama-34b-Instruct-hf,roleplay,4.199304291978478,3,H100,,True,0.9,FP16,2,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,3.3177652079612017,6,H100,,True,0.9,FP16,4,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,0.04638058412820101,6,H100,,True,0.9,FP16,4,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,4.673324541887268,6,H100,,True,0.9,FP16,4,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/6-llama-2-70b-tp4-codegen,meta-llama/Llama-2-70b-hf,codegen,2.892270250013098,6,H100,,True,0.9,FP16,4,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,4.835664166836068,7,H100,,True,0.9,FP16,4,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,0.04371912498027086,7,H100,,True,0.9,FP16,4,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,3.5706721658352762,7,H100,,True,0.9,FP16,4,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/7-llama-2-70b-tp4-roleplay,meta-llama/Llama-2-70b-hf,roleplay,4.1758073340170085,7,H100,,True,0.9,FP16,4,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,5.224795375019312,9,H100,1,True,0.9,FP16,2,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,0.06148145906627178,9,H100,1,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/9-mixtral-8x7b-tp2-general,mistralai/Mixtral-8x7B-v0.1,general,4.5837874580174685,9,H100,1,True,0.9,FP16,2,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,3.327386459102854,10,H100,1,True,0.9,FP16,2,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,0.05288308393210173,10,H100,1,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/10-mixtral-8x7b-tp2-codegen,mistralai/Mixtral-8x7B-v0.1,codegen,2.8393363328650594,10,H100,1,True,0.9,FP16,2,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/11-mixtral-8x7b-tp2-roleplay,mistralai/Mixtral-8x7B-v0.1,roleplay,4.807103459024802,11,H100,1,True,0.9,FP16,2,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/11-mixtral-8x7b-tp2-roleplay,mistralai/Mixtral-8x7B-v0.1,roleplay,0.054118249798193574,11,H100,1,True,0.9,FP16,2,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/11-mixtral-8x7b-tp2-roleplay,mistralai/Mixtral-8x7B-v0.1,roleplay,4.2564544579945505,11,H100,1,True,0.9,FP16,2,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,1.5610953751020133,13,H100,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0.05535245803184807,13,H100,,False,0.9,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,2.947727416176349,13,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/13-qwen3-14b-tp1-general-1,Qwen/Qwen3-14B,general,0.7863922088872641,13,H100,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/14-qwen3-14b-tp1-codegen-1,Qwen/Qwen3-14B,codegen,0.9702564170584083,14,H100,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/14-qwen3-14b-tp1-codegen-1,Qwen/Qwen3-14B,codegen,0.06594333308748901,14,H100,,False,0.9,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/14-qwen3-14b-tp1-codegen-1,Qwen/Qwen3-14B,codegen,2.8900565828662366,14,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/14-qwen3-14b-tp1-codegen-1,Qwen/Qwen3-14B,codegen,0.5078314999118447,14,H100,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/15-qwen3-14b-tp1-roleplay-1,Qwen/Qwen3-14B,roleplay,1.1877531248610467,15,H100,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/15-qwen3-14b-tp1-roleplay-1,Qwen/Qwen3-14B,roleplay,0.06676241592504084,15,H100,,False,0.9,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/15-qwen3-14b-tp1-roleplay-1,Qwen/Qwen3-14B,roleplay,2.0133217920083553,15,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/15-qwen3-14b-tp1-roleplay-1,Qwen/Qwen3-14B,roleplay,0.640584958018735,15,H100,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/16-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,1.5600212919525802,16,H100,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/16-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.03910799999721348,16,H100,,False,0.9,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/16-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,3.356008084025234,16,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/16-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.804668250028044,16,H100,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/18-llama-3-1-8b-tp1-codegen-1,meta-llama/Llama-3.1-8B-Instruct,codegen,1.0195704998914152,18,H100,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/18-llama-3-1-8b-tp1-codegen-1,meta-llama/Llama-3.1-8B-Instruct,codegen,0.04178304108791053,18,H100,,False,0.9,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/18-llama-3-1-8b-tp1-codegen-1,meta-llama/Llama-3.1-8B-Instruct,codegen,3.3203862921800464,18,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/18-llama-3-1-8b-tp1-codegen-1,meta-llama/Llama-3.1-8B-Instruct,codegen,0.5267111659049988,18,H100,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/19-llama-3-1-8b-tp1-roleplay-1,meta-llama/Llama-3.1-8B-Instruct,roleplay,1.201325292000547,19,H100,,False,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/19-llama-3-1-8b-tp1-roleplay-1,meta-llama/Llama-3.1-8B-Instruct,roleplay,0.04298954107798636,19,H100,,False,0.9,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/19-llama-3-1-8b-tp1-roleplay-1,meta-llama/Llama-3.1-8B-Instruct,roleplay,2.3752163748722523,19,H100,,False,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/19-llama-3-1-8b-tp1-roleplay-1,meta-llama/Llama-3.1-8B-Instruct,roleplay,0.6566422081086785,19,H100,,False,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/22-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,1.591446208069101,22,H100,,False,0.9,FP16,1,1024
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/22-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.04602558398619294,22,H100,,False,0.9,FP16,1,1024
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/22-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,3.309052415890619,22,H100,,False,0.9,FP16,1,1024
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/22-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.8172592918854207,22,H100,,False,0.9,FP16,1,1024
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/23-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,1.534834124846384,23,H100,,False,0.9,FP16,1,8192
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/23-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.044195499969646335,23,H100,,False,0.9,FP16,1,8192
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/23-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,3.3197891670279205,23,H100,,False,0.9,FP16,1,8192
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/23-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.8107959581539035,23,H100,,False,0.9,FP16,1,8192
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/24-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,1.5646800000686198,24,H100,,True,0.9,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/24-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.037425834219902754,24,H100,,True,0.9,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/24-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,3.3269153339788318,24,H100,,True,0.9,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/24-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.8234594999812543,24,H100,,True,0.9,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/25-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,1.5846142920199782,25,H100,,False,0.95,FP16,1,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/25-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.03708591591566801,25,H100,,False,0.95,FP16,1,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/25-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,3.2929997919127345,25,H100,,False,0.95,FP16,1,2048
blis-evolved,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/25-llama-3-1-8b-tp1-general-1,meta-llama/Llama-3.1-8B-Instruct,general,0.8203268749639392,25,H100,,False,0.95,FP16,1,2048
blis-roofline,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,1.653184707975015,26,H100,,False,0.9,FP16,2,2048
llm-optimizer-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,0.12774662510491908,26,H100,,False,0.9,FP16,2,2048
aiconfigurator-estimate,/Users/dipanwitaguhathakurta/Downloads/inference-sim-package/sim-to-real-accuracy-validation/vllm_data/ground_truth/26-llama-3-1-8b-tp2-general-2,meta-llama/Llama-3.1-8B-Instruct,general,6.608122417004779,26,H100,,False,0.9,FP16,2,2048
